realtitle,program_type,program_genre,network,program_description,first_air_year,last_air_year,genre,plot,trivia,program_title,movie_id,kind_id,title
 The Front Page. ,Series, Comedy-Drama, CBS," The comic escapades of Hildy Johnson, a reporter for the Center City Examiner, a small town newspaper. Based on the 1928Broadway play by Ben Hecht and Charles MacArthur. Walter Burns is the editor; Peggy Grant is Hildy's girlfriend. The series ran from September 29, 1949 to January 26, 1950. Cast: Mark Roberts {Hildy Johnson), John Daly {Walter Burns), Jan Shaw {Peggy Grant), Cliff Hall {Town Mayor). ",1949,1950,[None 'Comedy'],[None],"['The Front Page opened at the Times Square Theater (New York City) on August 14, 1929 and ran for 276 performances.'
 ""'William Hansen (I)' (qv)'s TV debut."" None]", The Front Page. ,4355636,3,The Front Page
The Gene Kelly Show,,,,,,,,,,,4357125,3,The Gene Kelly Show
The Geneva Conference,,,,,,,,,,,4357201,3,The Geneva Conference
The Gift of the Magi,,,,,,,,,,,4357954,3,The Gift of the Magi
The Good Fairy,,,,,,,,,,,4360094,3,The Good Fairy
 The Great Merlini. ,Unaired Pilot, Crime Drama,n/a," ""Magic and crime have one thing in common, deception, and when criminals use deception to commit crimes it also takes deception to solve them,"" says the Great Merlini, a master illusionist and escape artist who uses his wizardry to help Inspector Gavigan of the N.Y.P.D. solve baffling crimes. The Great Merlini is assisted by Julie Boyd, a beautiful girl who helps but sighs, ""I'm supposed to be working in a magic act, not in a detective agency."" In the pilot episode, titled ""The Transparent Man,"" The Great Merlini (no other name given) attemptsto resolve the puzzling theft of jewelry (the Marie Antoinette Necklace) by a supposedly invisible thief. Cast: Jerome Thor {The Great Merlini) , Barbara Cook {Julie Boyd), Robert Noe {Inspector Gavigan). Guest Cast: Howard Smith {Davis Belmont) , Mike Myers {Joseph Willoughby), E.G. Marshall {Julian Cornell), Steve Gethers {Sergeant Duran), Byron Russell {Butler), Linda Lombard {Hotel clerk) . ",1951,,['Crime'],[None],[None], The Great Merlini. ,4361671,3,The Great Merlini
The Great Waltz,,,,,,,,,,,4362000,3,The Great Waltz
The Green Pastures,,,,,,,,,,,4362476,3,The Green Pastures
The Green Pastures,,,,,,,,,,,4362477,3,The Green Pastures
The Gypsy Moon,,,,,,,,,,,4363449,3,The Gypsy Moon
 The Sword. ,Pilot, Adventure, CBS," Seventeenth century France is the setting for an unsold series about Paul De La Force, a swashbuckler who aides people in distress. In the pilotepisode, broadcast as a segment of Schlitz Playhouse of Stars, Paul attempts to save the life of Cyrano de Bergerac from the guillotine when he is accused of being a spy. Cast: Jacques Sernas {Paul De La Force). Guest Cast: Fred Wayne {Cyrano de Bergerac), Nicola Michaels {Marion), John Doucette {Bouclet), Henry Daniell {Count Malvern), Paul Frees {Bailiff). ",1957,,,,, The Sword. ,4363725,3,The Hammer and the Sword
The Hands of Clara Schumann,,,,,,,,,,,4363856,3,The Hands of Clara Schumann
 The Highwayman. ,Pilot, Adventure, NBC," England in 1750 is the setting for an unsold series about James McDonald, an apparent fop who is actually a highwayman (thief). In the pilot episode, McDonald comes to the aid of a young chimney sweep who is accused of stealing an emerald ring. Produced in England and broadcast on Decision as ""The Chimney Sweep."" {The Highwayman was the proposed series title.) Cast: Louis Hayward {James McDonald) . Guest Cast: Richard O'Sullivan {Luke), Adrienne Corri {Lady Sylvia), Sam Kydd {Jerry Bridger).",1958,,['Adventure'],[None],[None], The Highwayman. ,4366050,3,The Highwayman
The House on K-Street,,,,,,,,,,,4368124,3,The House on K-Street
The Incredible Turk,,,,,,,,,,,4370040,3,The Incredible Turk
The Infinite Variety of Music,,,,,,,,,,,4370324,3,The Infinite Variety of Music
The Jack Benny Hour,,,,,,,,,,,4372105,3,The Jack Benny Hour
The Jack Benny Hour,,,,,,,,,,,4372106,3,The Jack Benny Hour
 The Jack Benny Program. ,Series, Comedy," CBS, NBC"," Jack Benny is an entertainer who stands five feet, 11 inches tall and weighs 158 pounds. He was born in Waukegan, Illinois, and claims to be only 39 years old (""I've been 39 for so long I've forgotten how old I really am""). Jack felt he was born with show business in his blood but before he could test that theory, he joined the Navy. After his discharge in 1921, he broke into vaudeville. Audiences seemed to despise him, but Jack pushed on and teamed with a comedian named George Burns when they met in Philadelphia. They formed their own comedy team (Benny and Burns) but with Jack as the foil and George as the straight man, the act bombed and broke up. George teamed with a girl named Gracie Allen (forming ""Burns and Allen"") and Jack became famous when he went into radio and began his own show. The Jack Benny Program. When television began to take hold. Jack transformed his radio program into a visual treat for his audience. Like his radio program. Jack's TV series is a glimpse into his life at home and at the studio. Jack lives at 366 North Camden Drive in Beverly Hills, California. Eddie ""Rochester"" Anderson, his ever-faithful valet, lives with him (he calls Jack ""Boss"" or ""Mr. Benny""). Jack has an image for being cheap; he blames this on his writers, who thought making him stingy would be funny. Although Jack has an account at the California Bank, he rarely withdraws money; he enjoys visiting it. When he decides to make a withdrawal, people fear the economy is in trouble and rush to withdraw their money. While Jack trusts banks, he feels safer storing most of his money in a large vault in the dungeon beneath his home. To access the vault, one must overcome a mine field, poison gas, a rickety bridge, an alligator pool and flame throwers.Jack has a laundry business on the side and enjoys attending parties (he has a Yellow Pages listing for ""Available for Parties"")Jack wrote the song ""When You Say I Beg Your Pardon, Then I'll Come Back to You"" and is proud of his ""ability"" to play the violin (which everyone hears off key except him) . Professor Pierre LeBlanc is Jack's long-suffering violin teacher. Mary Livingston is Jack's girlfriend, a salesgirl at the May Company department store (where Jack does his Christmas shopping). Mary was born in Plainfield, New Jersey, and for her and Jack, a night at the movies is going over to her house ""because her TV screen is bigger than mine. "" Dennis Day is Jack's vocalist. Jack wanted ""a nice cheap Morton Downey-like singer for $35 a week who had comedy potential."" Jack's agent, Steve Burke, recommended Dennis, an unknown singer slinging hash at the Lotus Blossom Inn. When Jack heard him sing, but most importantly when Dennis agreed to $35 a week. Jack hired him. Dennis is a member of the Elks Club and has to sometimes take outside jobs to survive (""I can't survive on what Mr. Benny pays me""). Don Wilson is Jack's overweight announcer; Lois is Don's wife and Harlow is his overweight son (whom Don is grooming to become a TV announcer). Don lives at 4946 West End in Beverly Hills and it was mentioned that when Jack first hired Don, he paid him $5 a week plus meals. Mel Blanc provides the voice for Jack's car, a rundown Maxwell, and plays Si, the Mexican who confuses Jack with the ""See and Si"" routine. Mahlon Merrick performs Jack's theme, ""Love in Bloom."" Cast: Jack Benny {Himself), Mary Livingston {Herself), Dennis Day {Himself), Don Wilson {Himself), Eddie ""Rochester"" Anderson {Himself), Lois Corbett {Lois Wilson), Dale White {Harlow Wilson), Mel Blanc {Professor LaBlanc), Maudie Prickett {Miss Gordon; Jack's secretary), Iris Adrian {Miss Adrian; Jack's secretary), Fred DeCordova {Fred; Jack's director), Russ Conway {Joe; Jack's agent). Herb Vigran {Sam; Jack's writer), Artie Auerbach {Mr. Kitzel; the Jewish foil), Mel Blanc {Si, the Mexican), Frank Nelson ( Yes Mart) . Various Roles: Joan Benny, Benny Rubin, Beverly Hills, Joe Besser, Barbara Pepper, Joan Tabor, Ruth Brady. Announcer: Don Wilson. Vocalists: Dennis Day, The Sportsman Quartet. ",1950,1965,[None 'Comedy'],[None],"[""'Jack Benny' (qv)'s and 'Eddie 'Rochester' Anderson' (qv)'s first television appearance.""
 None]", The Jack Benny Program. ,4372109,3,The Jack Benny Program
The Jerry Lewis Show,,,,,,,,,,,4372470,3,The Jerry Lewis Show
The Jerry Lewis Show,,,,,,,,,,,4372471,3,The Jerry Lewis Show
 The Hallmark Hall of Fame. ,Series, Anthology, NBC," Hoping to present a special Christmas Eve program, NBC hired GianCarlo Menotti to compost Amahl and the Night Visitors, an opera about a crippled boy who joined the Three Wise Men on the road to Bethlehem. As Christmas Eve of 1951 approached, the program was still without a sponsor (no advertiser seemed willing to pay the $150,000 NBC was asking), until the president of Hallmark Greeting Cards decided to sponsor the program. Although it was too late to sell Christmas cards. Hallmark decided to sponsor the program as a thank you for all the people who did send Hallmark cards. Sarah Churchill was chosen to say a brief thank you and Amahl and the Night Visitors aired without commercial interruption. Viewers responded, flooding the NBC switchboard with congratulations all night long. Thus was born The Hallmark Hall of Fame, an outstanding collection of top-quality productions which, since 1951, has produced over 300 programs. One hundred and sbcty-five episodes were produced as a weekly series from January 6, 1952 through June 26, 1955 (although four of these productions were twohour specials) and 98 episodes were produced as a series of specials (from October 23, 1955 to December  17, 1978). The episodes aired after this date, for PBS and CBS, are TV movies. Hostess: Sarah Churchill {January 6, 1952 to June  26, 1955). Host: Maurice Evans {October 23, 1955 to April 25, 1958). ",1951,1978,[None],[None],"['The New York production of ""The Lark"" by \'Jean Anouilh (I)\' (qv) opened at the Longacre Theater in New York on November 17, 1955 and ran for 229 performances. \'Boris Karloff (I)\' (qv) was nominated for the 1956 Tony Award for Actor in a Drama for ""The Lark"" for the role of Cauchon and recreated his stage role in this movie version. \'Bruce Gordon (I)\' (qv), \'Michael Higgins (I)\' (qv), \'Ralph Roberts (I)\' (qv), \'Julie Harris (I)\' (qv) and \'Boris Karloff (I)\' (qv) recreated their stage roles in this movie version.']", The Hallmark Hall of Fame. ,4376254,3,The Lark
The Last Command,,,,,,,,,,,4376672,3,The Last Command
The Last Half Hour: The Mayerling Story,,,,,,,,,,,4377247,3,The Last Half Hour: The Mayerling Story
The Liberator,,,,,,,,,,,4380473,3,The Liberator
The Lie,,,,,,,,,,,4380560,3,The Lie
The Little Foxes,,,,,,,,,,,4381968,3,The Little Foxes
The Magnetic Moon,,,,,,,,,,,4386073,3,The Magnetic Moon
 Man with a Camera. ,Series, Crime Drama, ABC," Mike Kovac is a freelance photojournalist based in New York City. He was a top combat photographer during the Korean War but suffered hard times after getting out of the service (he was barely able to survive and lived in a ""broken down old tenement""). It took time, but Mike's photos of celebrities visiting New York got him noticed and back on his feet. Mike's interest waned from celebrities to crime and corruption and he has earned a reputation as a top-notch crime photographer. Stories follow Mike as he attempts to acquire material by assisting the police and solving crimes against insurance companies. Cast: Charles Bronson {Mike Kovac), James Flavin {Lieutenant Donovan) . ",1958,1960,,,, Man with a Camera. ,4388790,3,The Man with a Camera
The Marionette Mystery,,,,,,,,,,,4389358,3,The Marionette Mystery
The Mikado,,,,,,,,,,,4391803,3,The Mikado
The Moon and Sixpence,,,,,,,,,,,4393657,3,The Moon and Sixpence
The New Recruits,,,,,,,,,,,4396944,3,The New Recruits
The New York Philharmonic in Venice: The Ageless Mozart,,,,,,,,,,,4397093,3,The New York Philharmonic in Venice: The Ageless Mozart
The Outcasts of Poker Flat,,,,,,,,,,,4401325,3,The Outcasts of Poker Flat
The Phantom Creeps,,,,,,,,,,,4404570,3,The Phantom Creeps
The Phil Silvers Pontiac Special: Keep in Step,,,,,,,,,,,4404717,3,The Phil Silvers Pontiac Special: Keep in Step
The Philadelphia Story,,,,,,,,,,,4404732,3,The Philadelphia Story
The Pied Piper of Hamelin,,,,,,,,,,,4405153,3,The Pied Piper of Hamelin
The Pirate and the Lawyer,,,,,,,,,,,4405504,3,The Pirate and the Lawyer
The Plot to Kidnap General Washington,,,,,,,,,,,4406165,3,The Plot to Kidnap General Washington
The Professor,,,,,,,,,,,4408870,3,The Professor
The Promise,,,,,,,,,,,4409037,3,The Promise
The Proposal,,,,,,,,,,,4409230,3,The Proposal
The R.C.A. Thanksgiving Show,,,,,,,,,,,4410512,3,The R.C.A. Thanksgiving Show
The Race for Space,,,,,,,,,,,4410590,3,The Race for Space
The Ransom of Red Chief,,,,,,,,,,,4411162,3,The Ransom of Red Chief
The Red Skelton Chevy Special,,,,,,,,,,,4412621,3,The Red Skelton Chevy Special
The Reluctant Redeemer,,,,,,,,,,,4413138,3,The Reluctant Redeemer
The Ring of General Macias,,,,,,,,,,,4414851,3,The Ring of General Macias
The Robert Q. Lewis Christmas Show,,,,,,,,,,,4415900,3,The Robert Q. Lewis Christmas Show
The Robot of Regalio,,,,,,,,,,,4415917,3,The Robot of Regalio
The Rocket,,,,,,,,,,,4415984,3,The Rocket
The Ruble War,,,,,,,,,,,4416939,3,The Ruble War
The Scarface Mob,,,,,,,,,,,4418426,3,The Scarface Mob
The Secret Life of Adolf Hitler,,,,,,,,,,,4419837,3,The Secret Life of Adolf Hitler
The Sergeant and the Lady,,,,,,,,,,,4420676,3,The Sergeant and the Lady
The Sergeant and the Spy,,,,,,,,,,,4420677,3,The Sergeant and the Spy
The Shadow,,,,,,,,,,,4421199,3,The Shadow
The Sid Caesar Show,,,,,,,,,,,4422477,3,The Sid Caesar Show
The Sid Caesar-Art Carney Hour,,,,,,,,,,,4422479,3,The Sid Caesar-Art Carney Hour
The Sorcerer's Apprentice,,,,,,,,,,,4425167,3,The Sorcerer's Apprentice
The Sound of Miles Davis,,,,,,,,,,,4425420,3,The Sound of Miles Davis
The Space Explorers,,,,,,,,,,,4425694,3,The Space Explorers
The Spirit of Christmas,,,,,,,,,,,4426239,3,The Spirit of Christmas
The Star of Bethlehem,,,,,,,,,,,4427038,3,The Star of Bethlehem
The Star-Spangled Revue,,,,,,,,,,,4427082,3,The Star-Spangled Revue
The Story of Daniel Boone,,,,,,,,,,,4428022,3,The Story of Daniel Boone
The Story of Roger Williams,,,,,,,,,,,4428193,3,The Story of Roger Williams
The Story of Ruth,,,,,,,,,,,4428195,3,The Story of Ruth
The Strange Case of the Cosmic Rays,,,,,,,,,,,4428481,3,The Strange Case of the Cosmic Rays
The Strawberry Blonde,,,,,,,,,,,4428731,3,The Strawberry Blonde
The Talking Wire,,,,,,,,,,,4431092,3,The Talking Wire
The Taming of the Shrew,,,,,,,,,,,4431150,3,The Taming of the Shrew
The Ten Commandments,,,,,,,,,,,4431850,3,The Ten Commandments
The Teresa Brewer Show,,,,,,,,,,,4432027,3,The Teresa Brewer Show
The Timex Show,,,,,,,,,,,4433790,3,The Timex Show
The Touch of Steel,,,,,,,,,,,4434298,3,The Touch of Steel
The Trip to Bountiful,,,,,,,,,,,4435771,3,The Trip to Bountiful
The Unchained Goddess,,,,,,,,,,,4437591,3,The Unchained Goddess
 The Unexplained. ,Pilot, Anthology, NBC," The pilot episode for a series of chilling fantasy stories. The pilot tells the story of a merry-go-round in a deserted carnival whose forward motion advances age, while its backward revolutions decrease age. The tale itself is of a disreputable man who uses the carousel to become a boy and commit a robbery _æ and what happens when he is pursued by two other boys who accidentally break the carousel mechanism and jam it into the forward position (when it finally does stop, the boy is revealed to be a withered ancient). Filmed in 1954 and based on the story by Ray Bradbury. Cast: Peter Votrian {First boy), Barry Froner {Second boy), Whitey Hautt {Pursued boy), Leo Gordon {Man), Whit Bissell {Father), Virginia Christine {Mother).",1956,,[None 'Sci-Fi'],[None],"['Even though it didn\'t make it to series, the first episode was titled ""The Merry-Go Round"". Elements of the plot found their way into the Bradbury film ""Something Wicked This Way Comes"".'
 'Samuel Goldwyn, Jr. was quoted at the time as saying he wanted to use unknowns for the roles in the pilot, and he did just that.'
 None]", The Unexplained. ,4437911,3,The Unexplained
 The Veil. ,Series, Anthology, Syn.," Dramatizations based on incredible but true phenomena. ""The story you are about to see actually happened and is completely documented. It is one of those strange events that seem to defy all explanations; they lie beyond the veil of human knowledge and yet they happen. Science has many terms for these strange occurrences, but no explanations, as yet. But then, not too long ago, they had no explanation for a bolt of lightning or a falling star. They too seemed to come from beyond the Veil."" Host-Performer: Boris Karloff. ",1958,,[None 'Horror'],[None],"['Comprised of four episodes from the unsold TV series _""The Veil"" (1958)_ (qv) - ""The Crystal Ball,"" ""The Doctor,"" ""Summer Heat,"" and ""Vision of Crime.""'
 None]", The Veil. ,4439471,3,The Veil
